"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.6544fd4daeb0e81889e217f7","average","20","extreme",11,8.81923890063425,1.36363636363636
"average.6544fd4daeb0e81889e217f7","average","20","middle",18,2.61111111111111,0.833333333333334
"average.656c1adbdb298e7230d7b396","average","2","extreme",15,8.41245421245421,-0.466666666666666
"average.656c1adbdb298e7230d7b396","average","2","middle",16,3.21085164835165,0.5625
"average.656c1adbdb298e7230d7b396","average","10","extreme",16,8.9375,-0.3125
"average.656c1adbdb298e7230d7b396","average","10","middle",15,2.81245421245421,3.06666666666667
"average.656c1adbdb298e7230d7b396","average","20","extreme",14,8.48194662480377,6.21428571428571
"average.656c1adbdb298e7230d7b396","average","20","middle",15,2.2959706959707,3.26666666666667
"average.65fa95fafeda35caf378b6f9","average","2","extreme",16,8.46875,0.375
"average.65fa95fafeda35caf378b6f9","average","2","middle",15,2.81666666666667,0.0666666666666668
"average.65fa95fafeda35caf378b6f9","average","10","extreme",11,9.06818181818182,1.18181818181818
"average.65fa95fafeda35caf378b6f9","average","10","middle",19,2.69736842105263,0.631578947368421
"average.65fa95fafeda35caf378b6f9","average","20","extreme",21,8.91666666666667,-1
"average.65fa95fafeda35caf378b6f9","average","20","middle",10,2.4,-2.7
"average.6631a9caa7ecf621ae2ad49f","average","2","extreme",14,7.28571428571429,4.14285714285714
"average.6631a9caa7ecf621ae2ad49f","average","2","middle",14,2.52487961476725,0.0714285714285716
"average.6631a9caa7ecf621ae2ad49f","average","10","extreme",19,8.01774098166765,1.52631578947368
"average.6631a9caa7ecf621ae2ad49f","average","10","middle",12,2.94569288389513,1
"average.6631a9caa7ecf621ae2ad49f","average","20","extreme",12,8.55430711610487,1.16666666666667
"average.6631a9caa7ecf621ae2ad49f","average","20","middle",18,3.22097378277154,-0.222222222222222
"average.66450101a6a8f52f8b5db596","average","2","extreme",14,7.20353302611367,-2.07142857142857
"average.66450101a6a8f52f8b5db596","average","2","middle",16,2.45631720430108,1.0625
"average.66450101a6a8f52f8b5db596","average","10","extreme",17,7.07779886148008,1
"average.66450101a6a8f52f8b5db596","average","10","middle",15,2.96845878136201,2.66666666666667
"average.66450101a6a8f52f8b5db596","average","20","extreme",19,8.02490096208263,-0.631578947368421
"average.66450101a6a8f52f8b5db596","average","20","middle",12,2.91666666666667,0.75
"average.66463e4efb99fba5a67a010a","average","2","extreme",17,8.51470588235294,-1.05882352941176
"average.66463e4efb99fba5a67a010a","average","2","middle",15,2.68333333333333,-0.6
"average.66463e4efb99fba5a67a010a","average","10","extreme",14,8,2.07142857142857
"average.66463e4efb99fba5a67a010a","average","10","middle",16,3.03125,0.75
"average.66463e4efb99fba5a67a010a","average","20","extreme",14,8.78571428571429,0.642857142857143
"average.66463e4efb99fba5a67a010a","average","20","middle",16,2.625,2.625
"average.66707f3a4435f4e05d0940a1","average","2","extreme",17,8.58385481852315,-0.941176470588235
"average.66707f3a4435f4e05d0940a1","average","2","middle",15,3.12695035460993,3.6
"average.66707f3a4435f4e05d0940a1","average","10","extreme",20,8.35,2.55
"average.66707f3a4435f4e05d0940a1","average","10","middle",12,2.63829787234043,1.58333333333333
"average.66707f3a4435f4e05d0940a1","average","20","extreme",11,8.41682785299807,0.181818181818182
"average.66707f3a4435f4e05d0940a1","average","20","middle",19,3.04759238521837,0.631578947368421
"average.66a02d45a7db35d93c9f6a81","average","2","extreme",20,8.27446808510638,4.25
"average.66a02d45a7db35d93c9f6a81","average","2","middle",11,2.47775628626692,2.36363636363636
"average.66a02d45a7db35d93c9f6a81","average","10","extreme",16,7.09441489361702,4.4375
"average.66a02d45a7db35d93c9f6a81","average","10","middle",16,2.47074468085106,2.9375
"average.66a02d45a7db35d93c9f6a81","average","20","extreme",15,8.8822695035461,4.6
"average.66a02d45a7db35d93c9f6a81","average","20","middle",16,2.78457446808511,2.625
"average.66c3366a3b5834b89124e85a","average","2","extreme",14,8.15946843853821,4.71428571428571
"average.66c3366a3b5834b89124e85a","average","2","middle",15,2.94728682170543,-1.73333333333333
"average.66c3366a3b5834b89124e85a","average","10","extreme",13,8.2737030411449,0.692307692307692
"average.66c3366a3b5834b89124e85a","average","10","middle",14,1.73089700996678,1.64285714285714
"average.66c3366a3b5834b89124e85a","average","20","extreme",18,8.22222222222222,1.44444444444444
"average.66c3366a3b5834b89124e85a","average","20","middle",12,2.90697674418605,0.333333333333333
"average.66ca18ce20c4af7baa912758","average","2","extreme",16,7.90489130434783,4.8125
"average.66ca18ce20c4af7baa912758","average","2","middle",16,3.70652173913043,-1.6875
"average.66ca18ce20c4af7baa912758","average","10","extreme",19,8.67391304347826,3.78947368421053
"average.66ca18ce20c4af7baa912758","average","10","middle",11,1.96640316205534,1.45454545454545
"average.66ca18ce20c4af7baa912758","average","20","extreme",14,7.87577639751553,2.85714285714286
"average.66ca18ce20c4af7baa912758","average","20","middle",16,3.1875,-1.375
"average.66dcc0e54f44ccecf2730c76","average","2","extreme",22,8.16233766233766,2.40909090909091
"average.66dcc0e54f44ccecf2730c76","average","2","middle",8,3.125,0.25
"average.66dcc0e54f44ccecf2730c76","average","10","extreme",13,8.75824175824176,3.46153846153846
"average.66dcc0e54f44ccecf2730c76","average","10","middle",14,2.09183673469388,2.5
"average.66dcc0e54f44ccecf2730c76","average","20","extreme",13,8.28571428571428,0.769230769230769
"average.66dcc0e54f44ccecf2730c76","average","20","middle",14,3.08163265306122,0.5
"average.671f12c5d2543b67c0f12e57","average","2","extreme",19,8.86842105263158,0.736842105263158
"average.671f12c5d2543b67c0f12e57","average","2","middle",13,3.11538461538462,2.92307692307692
"average.671f12c5d2543b67c0f12e57","average","10","extreme",14,8.14285714285714,2.28571428571429
"average.671f12c5d2543b67c0f12e57","average","10","middle",18,2.72222222222222,3.11111111111111
