"experiment","version","level","report","mean_objective","n"
"exp3","shift_removed","2 squares",22,21.7542372881356,118
"exp3","shift_removed","2 squares",23,23.1393442622951,122
"exp3","shift_removed","2 squares",24,23.8412698412698,126
"exp3","shift_removed","2 squares",25,25.6240601503759,133
"exp3","shift_removed","2 squares",26,26.1641791044776,134
"exp3","shift_removed","2 squares",27,27.702479338843,121
"exp3","shift_removed","2 squares",28,27.9716981132075,106
"exp3","shift_removed","2 squares",29,28.5121951219512,123
"exp3","shift_removed","2 squares",30,29.5234375,128
"exp3","shift_removed","2 squares",31,30.4513274336283,113
"exp3","shift_removed","2 squares",32,30.9154929577465,71
"exp3","shift_removed","2 squares",33,31.6071428571429,84
"exp3","shift_removed","2 squares",34,32.6666666666667,54
"exp3","shift_removed","2 squares",35,32.1509433962264,53
"exp3","shift_removed","2 squares",36,32.8125,48
"exp3","shift_removed","2 squares",37,32.2745098039216,51
"exp3","shift_removed","2 squares",38,33.05,40
"exp3","shift_removed","2 squares",39,34,24
"exp3","shift_removed","2 squares",40,32.9285714285714,14
"exp3","shift_removed","2 squares",41,34.0714285714286,14
"exp3","shift_removed","2 squares",42,33.8,10
"exp3","shift_removed","2 squares",43,35.3333333333333,3
"exp3","shift_removed","2 squares",44,32,1
"exp3","shift_removed","2 squares",45,30,1
"exp3","shift_removed","2 squares",47,36,1
"exp3","shift_removed","2 squares",48,35,2
"exp3","shift_removed","2 squares",49,35,2
"exp3","shift_removed","2 squares",53,33,2
"exp3","shift_removed","10 squares",5,15.2,1
"exp3","shift_removed","10 squares",7,14.8666666666667,3
"exp3","shift_removed","10 squares",8,18.6,5
"exp3","shift_removed","10 squares",9,18.1090909090909,11
"exp3","shift_removed","10 squares",10,15.2,8
"exp3","shift_removed","10 squares",11,16.5076923076923,26
"exp3","shift_removed","10 squares",12,16.6782608695652,23
"exp3","shift_removed","10 squares",13,17.6324324324324,37
"exp3","shift_removed","10 squares",14,18.0333333333333,54
"exp3","shift_removed","10 squares",15,17.3153846153846,52
"exp3","shift_removed","10 squares",16,18.4535211267606,71
"exp3","shift_removed","10 squares",17,19.3764705882353,85
"exp3","shift_removed","10 squares",18,19.293023255814,86
"exp3","shift_removed","10 squares",19,19.5363636363636,110
"exp3","shift_removed","10 squares",20,19.8517857142857,112
"exp3","shift_removed","10 squares",21,20.9128712871287,101
"exp3","shift_removed","10 squares",22,21.872,125
"exp3","shift_removed","10 squares",23,23.6366197183099,142
"exp3","shift_removed","10 squares",24,23.8357142857143,140
"exp3","shift_removed","10 squares",25,24.9894736842105,114
"exp3","shift_removed","10 squares",26,26.3162790697674,172
"exp3","shift_removed","10 squares",27,26.5846153846154,143
"exp3","shift_removed","10 squares",28,27.7251798561151,139
"exp3","shift_removed","10 squares",29,29.1868421052632,152
"exp3","shift_removed","10 squares",30,29.5728813559322,118
"exp3","shift_removed","10 squares",31,29.7660377358491,106
"exp3","shift_removed","10 squares",32,30.5448275862069,87
"exp3","shift_removed","10 squares",33,31.9341772151899,79
"exp3","shift_removed","10 squares",34,31.7833333333333,60
"exp3","shift_removed","10 squares",35,32.3176470588235,51
"exp3","shift_removed","10 squares",36,33.4,40
"exp3","shift_removed","10 squares",37,32.6222222222222,45
"exp3","shift_removed","10 squares",38,32.6782608695652,23
"exp3","shift_removed","10 squares",39,33.075,16
"exp3","shift_removed","10 squares",40,33.7,16
"exp3","shift_removed","10 squares",41,34.2,14
"exp3","shift_removed","10 squares",42,35.95,4
"exp3","shift_removed","10 squares",43,30.5333333333333,3
"exp3","shift_removed","10 squares",44,28.2,1
"exp3","shift_removed","10 squares",45,34.8666666666667,3
"exp3","shift_removed","20 squares",3,15.5,1
"exp3","shift_removed","20 squares",5,15.5,3
"exp3","shift_removed","20 squares",6,13.7857142857143,7
"exp3","shift_removed","20 squares",7,13.9444444444444,9
"exp3","shift_removed","20 squares",8,14.7222222222222,9
"exp3","shift_removed","20 squares",9,14.5,21
"exp3","shift_removed","20 squares",10,14.8793103448276,29
"exp3","shift_removed","20 squares",11,15.7758620689655,29
"exp3","shift_removed","20 squares",12,15.9,50
"exp3","shift_removed","20 squares",13,15.046875,64
"exp3","shift_removed","20 squares",14,16.078947368421,76
"exp3","shift_removed","20 squares",15,16.6428571428571,84
"exp3","shift_removed","20 squares",16,17.8536585365854,82
"exp3","shift_removed","20 squares",17,18.8157894736842,114
"exp3","shift_removed","20 squares",18,19.1315789473684,114
"exp3","shift_removed","20 squares",19,19.4396551724138,116
"exp3","shift_removed","20 squares",20,20.255905511811,127
"exp3","shift_removed","20 squares",21,20.8076923076923,143
"exp3","shift_removed","20 squares",22,21.25,148
"exp3","shift_removed","20 squares",23,23.3495575221239,113
"exp3","shift_removed","20 squares",24,24.9130434782609,138
"exp3","shift_removed","20 squares",25,24.4754098360656,122
"exp3","shift_removed","20 squares",26,25.7554744525547,137
"exp3","shift_removed","20 squares",27,26.8488372093023,129
"exp3","shift_removed","20 squares",28,27.6727272727273,110
"exp3","shift_removed","20 squares",29,27.510752688172,93
"exp3","shift_removed","20 squares",30,29.1875,96
"exp3","shift_removed","20 squares",31,29.6333333333333,75
"exp3","shift_removed","20 squares",32,30.2205882352941,68
"exp3","shift_removed","20 squares",33,30.4365079365079,63
"exp3","shift_removed","20 squares",34,30.4565217391304,46
"exp3","shift_removed","20 squares",35,31.2428571428571,35
"exp3","shift_removed","20 squares",36,31.3666666666667,30
"exp3","shift_removed","20 squares",37,32.5625,16
"exp3","shift_removed","20 squares",38,30.4411764705882,17
"exp3","shift_removed","20 squares",39,32.1666666666667,12
"exp3","shift_removed","20 squares",40,31.0454545454545,11
"exp3","shift_removed","20 squares",41,32.1666666666667,6
"exp3","shift_removed","20 squares",42,33.5,7
"exp3","shift_removed","20 squares",43,31.5,3
"exp3","shift_removed","20 squares",44,29.75,4
"exp3","shift_removed","20 squares",45,31.5,2
"exp3","shift_removed","20 squares",55,34.5,1
