"participant_id","condition","array_length","band","n_trials","dist","inward"
"average.67ddc16bf07d3aedfbdf9f3b","average","8","middle",12,3.78140096618357,-1.66666666666667
"average.67ddc16bf07d3aedfbdf9f3b","average","12","extreme",13,8.37876254180601,1.79487179487178
"average.67ddc16bf07d3aedfbdf9f3b","average","12","middle",10,2.09782608695652,0.86666666666666
"average.67e0706e6c8edde0a06d4069","average","2","extreme",13,7.63905325443787,0
"average.67e0706e6c8edde0a06d4069","average","2","middle",11,2.93706293706293,1.36363636363636
"average.67e0706e6c8edde0a06d4069","average","6","extreme",13,7.87968441814596,2.69230769230769
"average.67e0706e6c8edde0a06d4069","average","6","middle",10,2.11282051282051,2.6
"average.67e0706e6c8edde0a06d4069","average","8","extreme",12,8.66666666666667,5.41666666666667
"average.67e0706e6c8edde0a06d4069","average","8","middle",9,2.88319088319089,1.44444444444444
"average.67e0706e6c8edde0a06d4069","average","12","extreme",16,8.32532051282052,3.64583333333334
"average.67e0706e6c8edde0a06d4069","average","12","middle",7,2.47252747252748,0.571428571428586
"average.67e413ce38b79c273d9563dd","average","2","extreme",10,8.4060606060606,5.3
"average.67e413ce38b79c273d9563dd","average","2","middle",11,2.62809917355372,0
"average.67e413ce38b79c273d9563dd","average","6","extreme",12,8.7449494949495,3.83333333333333
"average.67e413ce38b79c273d9563dd","average","6","middle",9,2.88552188552189,1.22222222222222
"average.67e413ce38b79c273d9563dd","average","8","extreme",12,7.73989898989899,3.08333333333333
"average.67e413ce38b79c273d9563dd","average","8","middle",11,2.63911845730027,2.18181818181818
"average.67e413ce38b79c273d9563dd","average","12","extreme",8,7.84848484848486,6.33333333333335
"average.67e413ce38b79c273d9563dd","average","12","middle",15,2.27272727272728,2.46666666666667
"average.67eaa46b7bb6cbefdcbde74c","average","2","extreme",10,7.76064257028113,2
"average.67eaa46b7bb6cbefdcbde74c","average","2","middle",12,2.30053547523427,0.666666666666667
"average.67eaa46b7bb6cbefdcbde74c","average","6","extreme",13,8.67655236329935,-5.07692307692308
"average.67eaa46b7bb6cbefdcbde74c","average","6","middle",10,2.71967871485944,-8.6
"average.67eaa46b7bb6cbefdcbde74c","average","8","extreme",13,7.53784368242199,-5.92307692307692
"average.67eaa46b7bb6cbefdcbde74c","average","8","middle",8,2.3504016064257,-3.125
