"participant_id","trial","array_length","item_sd","n_items","condition","level","experiment"
"631a9f635762d2b83a53202b",57,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",58,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",59,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",60,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",61,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",62,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",63,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",64,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",65,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",66,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",67,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",68,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",69,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",70,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",71,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",72,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",73,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",74,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",75,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",76,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",77,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",78,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",79,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",80,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",81,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",82,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",83,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",84,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",85,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",86,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",87,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",88,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",89,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",90,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",91,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",92,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",93,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",94,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",95,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",96,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",97,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",98,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",99,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",100,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",101,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",102,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",103,2,4,2,"average",2,"exp3"
"631a9f635762d2b83a53202b",104,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",105,20,5.5,20,"average",20,"exp3"
"631a9f635762d2b83a53202b",106,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",107,10,5.9464274989274,10,"average",10,"exp3"
"631a9f635762d2b83a53202b",108,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",3,2,6.5,2,"average",2,"exp3"
"61074792728f0f9e791ad083",10,10,6.6332495807108,10,"average",10,"exp3"
"61074792728f0f9e791ad083",13,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",14,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",15,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",16,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",17,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",18,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",19,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",20,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",21,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",22,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",23,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",24,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",25,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",26,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",27,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",28,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",29,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",30,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",31,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",32,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",33,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",34,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",35,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",36,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",37,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",38,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",39,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",40,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",41,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",42,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",43,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",44,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",45,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",46,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",47,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",48,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",49,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",50,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",51,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",52,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",53,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",54,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",55,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",56,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",57,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",58,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",59,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",60,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",61,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",62,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",63,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",64,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",65,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",66,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",67,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",68,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",69,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",70,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",71,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",72,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",73,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",74,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",75,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",76,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",77,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",78,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",79,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",80,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",81,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",82,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",83,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",84,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",85,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",86,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",87,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",88,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",89,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",90,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",91,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",92,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",93,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",94,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",95,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",96,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",97,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",98,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",99,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",100,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",101,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",102,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",103,2,4,2,"average",2,"exp3"
"61074792728f0f9e791ad083",104,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",105,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",106,10,5.9464274989274,10,"average",10,"exp3"
"61074792728f0f9e791ad083",107,20,5.5,20,"average",20,"exp3"
"61074792728f0f9e791ad083",108,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",2,10,6.4621977685614,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",6,2,2.5,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",7,10,6.24819974072532,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",13,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",14,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",15,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",16,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",17,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",18,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",19,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",20,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",21,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",22,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",23,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",24,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",25,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",26,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",27,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",28,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",29,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",30,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",31,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",32,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",33,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",34,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",35,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",36,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",37,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",38,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",39,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",40,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",41,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",42,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",43,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",44,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",45,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",46,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",47,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",48,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",49,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",50,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",51,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",52,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",53,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",54,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",55,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",56,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",57,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",58,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",59,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",60,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",61,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",62,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",63,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",64,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",65,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",66,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",67,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",68,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",69,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",70,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",71,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",72,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",73,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",74,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",75,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",76,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",77,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",78,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",79,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",80,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",81,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",82,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",83,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",84,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",85,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",86,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",87,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",88,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",89,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",90,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",91,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",92,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",93,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",94,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",95,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",96,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",97,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",98,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",99,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",100,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",101,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",102,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",103,20,5.5,20,"average",20,"exp3"
"62e97dfea1a1ef00cb9f0b10",104,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",105,2,4,2,"average",2,"exp3"
"62e97dfea1a1ef00cb9f0b10",106,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",107,10,5.9464274989274,10,"average",10,"exp3"
"62e97dfea1a1ef00cb9f0b10",108,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",3,10,6.05061980296234,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",4,2,2,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",6,2,5,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",8,10,5.67890834580027,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",12,10,5.99666574022598,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",13,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",14,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",15,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",16,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",17,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",18,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",19,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",20,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",21,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",22,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",23,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",24,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",25,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",26,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",27,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",28,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",29,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",30,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",31,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",32,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",33,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",34,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",35,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",36,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",37,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",38,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",39,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",40,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",41,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",42,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",43,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",44,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",45,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",46,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",47,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",48,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",49,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",50,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",51,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",52,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",53,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",54,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",55,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",56,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",57,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",58,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",59,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",60,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",61,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",62,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",63,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",64,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",65,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",66,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",67,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",68,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",69,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",70,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",71,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",72,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",73,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",74,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",75,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",76,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",77,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",78,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",79,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",80,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",81,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",82,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",83,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",84,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",85,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",86,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",87,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",88,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",89,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",90,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",91,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",92,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",93,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",94,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",95,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",96,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",97,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",98,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",99,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",100,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",101,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",102,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",103,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",104,2,4,2,"average",2,"exp3"
"64509bfcd8d8b7e61f801e95",105,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",106,20,5.5,20,"average",20,"exp3"
"64509bfcd8d8b7e61f801e95",107,10,5.9464274989274,10,"average",10,"exp3"
"64509bfcd8d8b7e61f801e95",108,2,4,2,"average",2,"exp3"
"672e86a538b9e142805a426e",2,10,4.72863616701476,10,"average",10,"exp3"
