"participant_id","condition","array_length","n_sides","n_low","n_high","inward_low","inward_high","inward"
"experience.66dbd5f3eec0242b9d2ce9f2","experience","20",2,9,6,2.22222222222222,1.16666666666667,1.69444444444444
"experience.66e0813b79955faf3b6017c3","experience","2",2,9,6,-1.77777777777778,1.33333333333333,-0.222222222222222
"experience.66e0813b79955faf3b6017c3","experience","10",2,6,9,0.833333333333333,2.33333333333333,1.58333333333333
"experience.66e0813b79955faf3b6017c3","experience","20",2,7,10,-2,3.6,0.8
"experience.66fceda149718a86f36761b4","experience","2",2,9,9,-3.77777777777778,-4.44444444444444,-4.11111111111111
"experience.66fceda149718a86f36761b4","experience","10",2,6,4,5.16666666666667,-1.5,1.83333333333333
"experience.66fceda149718a86f36761b4","experience","20",2,5,10,-7.6,0.1,-3.75
"experience.6713eeea64ca1fb59cbcbce4","experience","2",2,11,6,-0.727272727272727,2.33333333333333,0.803030303030303
"experience.6713eeea64ca1fb59cbcbce4","experience","10",2,8,8,1.875,3,2.4375
"experience.6713eeea64ca1fb59cbcbce4","experience","20",2,9,6,-0.444444444444444,5,2.27777777777778
"experience.672fd24711f758e7a04ac043","experience","2",2,9,9,0.555555555555556,1.66666666666667,1.11111111111111
"experience.672fd24711f758e7a04ac043","experience","10",2,6,8,4.83333333333333,-1.25,1.79166666666667
"experience.672fd24711f758e7a04ac043","experience","20",2,10,10,2.4,0.4,1.4
"experience.67435bbf9649c44a0e379543","experience","2",2,6,6,-0.166666666666667,0.166666666666667,-5.55111512312578e-17
"experience.67435bbf9649c44a0e379543","experience","10",2,5,11,2.4,-3.45454545454545,-0.527272727272727
"experience.67435bbf9649c44a0e379543","experience","20",2,9,7,0.777777777777778,-2.71428571428571,-0.968253968253968
"experience.6751acc5dc78128951a34f1f","experience","2",2,6,12,-0.833333333333333,6.58333333333333,2.875
"experience.6751acc5dc78128951a34f1f","experience","10",2,5,11,-0.6,8.09090909090909,3.74545454545455
"experience.6751acc5dc78128951a34f1f","experience","20",2,7,6,-4.14285714285714,4.33333333333333,0.0952380952380949
"experience.6782941e57f81cd1ab7841b2","experience","2",2,9,10,-1.22222222222222,-3,-2.11111111111111
"experience.6782941e57f81cd1ab7841b2","experience","10",2,11,11,3,-7.27272727272727,-2.13636363636364
"experience.6782941e57f81cd1ab7841b2","experience","20",2,9,7,3.55555555555556,-7.85714285714286,-2.15079365079365
"experience.6786d5ddfc32db55097ed259","experience","2",2,5,7,-2.6,0.285714285714286,-1.15714285714286
"experience.6786d5ddfc32db55097ed259","experience","10",2,8,7,-0.375,2.57142857142857,1.09821428571429
"experience.6786d5ddfc32db55097ed259","experience","20",2,6,3,-1.83333333333333,0.666666666666667,-0.583333333333333
"experience.67c7d97be1bcafdd7b0a8059","experience","2",2,7,9,0,-0.444444444444444,-0.222222222222222
"experience.67c7d97be1bcafdd7b0a8059","experience","10",2,7,12,1.28571428571429,1.16666666666667,1.22619047619048
"experience.67c7d97be1bcafdd7b0a8059","experience","20",2,5,10,-0.4,4.9,2.25
