"z","experiment","participant_id","condition","array_length","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
0.602277696523253,"exp1","average.678d702b1b04e7a307fdfde5","average","8",24,0.509241245136187,0.569795918367347,0.538668342250503,-2.41666666666667,4.58333333333333,5.1604684654214,5.45867213242153,2984.91666666667
0.936520721386109,"exp1","average.678d702b1b04e7a307fdfde5","average","12",23,0.588122605363985,0.915111456713323,0.733619611325018,1.04347826086957,3.91304347826087,5.52250158129584,6.88872596744459,3234
0.944002696623515,"exp1","average.67c758c1c0984b56a597d24d","average","2",23,1.3479291994447,0.403026634382567,0.737055878911623,2.65217391304348,6.30434782608696,10.6896573707279,5.84516962158827,2740.86956521739
1.03965574031637,"exp1","average.67c758c1c0984b56a597d24d","average","6",24,1.06272922726698,0.56919325340378,0.777752085407282,1.33333333333333,5.33333333333333,10.343029578879,7.56948488665347,2691.5
0.694630022175033,"exp1","average.67c758c1c0984b56a597d24d","average","8",22,0.741390142212576,0.487110210514466,0.600948174343277,-1.36363636363636,4.63636363636364,7.59485471762417,6.15615695042519,2626.59090909091
1.0017007991986,"exp1","average.67c758c1c0984b56a597d24d","average","12",23,1.24993536154443,0.464914249078378,0.762307523253535,3.82608695652174,6.34782608695652,11.1040711118453,6.77212374953761,3134.21739130435
1.03401334011519,"exp1","average.67d4a65b95f05bc507735cb8","average","2",23,1.35023148148148,0.445420182505441,0.77551296114641,-8.21739130434783,8.82608695652174,10.1745633385632,5.84381704269209,4202.60869565217
0.597398757087193,"exp1","average.67d4a65b95f05bc507735cb8","average","6",24,0.786132690789747,0.364359295272937,0.535195995133718,-8.5,9.75,9.69974973530432,6.60355086737211,4293
0.887905669771772,"exp1","average.67d4a65b95f05bc507735cb8","average","8",21,1.11537779354381,0.452410071942446,0.710357760441991,-6.04761904761905,7.28571428571429,8.13575295780767,5.18146881179642,4224.2380952381
0.798315653202427,"exp1","average.67d4a65b95f05bc507735cb8","average","12",23,0.827210103329506,0.531538177794172,0.663094074002094,-8.56521739130435,9.34782608695652,8.01825979365704,6.42746084892214,4306.86956521739
1.46534909190205,"exp1","average.67d8b5e7ceb82869824198a2","average","2",20,1.15661881977671,0.698274533970113,0.898686523411054,-4.05,4.35,8.26597337217304,6.42261628933256,4967.4
1.01889755403474,"exp1","average.67d8b5e7ceb82869824198a2","average","6",24,0.683576410906785,0.866037356898976,0.769417122333653,-1.58333333333333,3.83333333333333,6.00663883922844,6.76092781558391,4956.91666666667
0.809564094727873,"exp1","average.67d8b5e7ceb82869824198a2","average","8",24,0.674173927338484,0.66456003889159,0.669349722769614,-2.33333333333333,4.33333333333333,6.68710634761762,6.63925524023045,4600.29166666667
1.17506776675374,"exp1","average.67d8b5e7ceb82869824198a2","average","12",23,0.927175329375995,0.735669155657668,0.825889999763079,0.0869565217391304,2.69565217391304,5.86575780479436,5.22497801496973,4652.34782608696
1.23863848193725,"exp1","average.67db3c988acf7102a0ce9138","average","2",23,1.05003397068815,0.680109385804991,0.845066836930129,2.56521739130435,4.21739130434783,7.92928229958811,6.38148259874637,2037.39130434783
0.175781846604181,"exp1","average.67db3c988acf7102a0ce9138","average","6",24,0.122800586510264,0.246527458375494,0.173993438035448,6.04166666666667,7.20833333333333,4.43777428219486,6.28778433822741,2030.70833333333
0.175583609835041,"exp1","average.67db3c988acf7102a0ce9138","average","8",24,0.175199763243563,0.172413793103448,0.173801196001779,5.125,7.375,5.57686733528442,5.53234887348683,2080.95833333333
0.376915670981312,"exp1","average.67db3c988acf7102a0ce9138","average","12",22,0.22148574740121,0.585223466360417,0.36002591135023,4,6.54545454545455,4.75572109326053,7.73044243622189,1996.45454545455
1.56579010952314,"exp1","average.67ddc16bf07d3aedfbdf9f3b","average","2",23,1.0606392980257,0.791695906432749,0.916353529184369,-4.26086956521739,4.52173913043478,8.22124885928678,7.10285807864521,2332.69565217391
1.39348944045172,"exp1","average.67ddc16bf07d3aedfbdf9f3b","average","6",23,0.815351774437427,0.958289776291031,0.883936236118951,-3.34782608695652,3.78260869565217,6.14900615383022,6.66623845792105,2201.17391304348
1.36894097000283,"exp1","average.67ddc16bf07d3aedfbdf9f3b","average","8",23,0.792151556156969,0.974151320168627,0.87845061568875,-2.8695652173913,3.47826086956522,5.96895790720824,6.61923177181551,1957.39130434783
1.41992012711532,"exp1","average.67ddc16bf07d3aedfbdf9f3b","average","12",23,0.893841911764706,0.885342909164475,0.889582260667837,-2.04347826086957,2.56521739130435,6.25100782388162,6.22121831414499,2107.39130434783
0.967380044353065,"exp1","average.67e0706e6c8edde0a06d4069","average","2",24,1.07123986095017,0.521668472372698,0.747550708518572,1.29166666666667,5.125,8.95884309301248,6.25181133172909,4286.45833333333
0.82820970275616,"exp1","average.67e0706e6c8edde0a06d4069","average","6",23,0.602789109192676,0.766003616636528,0.679513530189577,0.304347826086957,4.30434782608696,5.72595505263726,6.45476813065763,4109.4347826087
0.434626364383769,"exp1","average.67e0706e6c8edde0a06d4069","average","8",21,0.401564537157757,0.416940630438987,0.409180365223571,-2.28571428571429,6.38095238095238,7.01766478592552,7.15075753562749,4180.80952380952
0.810748491724162,"exp1","average.67e0706e6c8edde0a06d4069","average","12",23,0.542650253439537,0.827243625124186,0.670002957329205,-1.82608695652174,4.69565217391304,5.98383857658877,7.38816487614849,3812.21739130435
0.981614384763875,"exp1","average.67e413ce38b79c273d9563dd","average","2",21,0.473186119873817,1.20071153276015,0.753763909506498,3.95238095238095,4.61904761904762,4.00773062491789,6.38413211463726,3521.66666666667
0.743060886065547,"exp1","average.67e413ce38b79c273d9563dd","average","6",21,0.565454545454546,0.704122974261201,0.630990916222231,2.04761904761905,4.9047619047619,6.32154290991565,7.05421184555048,3686.71428571429
0.756724231075938,"exp1","average.67e413ce38b79c273d9563dd","average","8",23,0.381395858441985,1.07107692307692,0.639143413119719,4.30434782608696,5.17391304347826,3.58411074080748,6.00625497412733,3724
