"participant_id","condition","array_length","band","n_trials","dist","inward"
"experience.694179d88301c400c4bbdb4d","experience","10","extreme",19,7.92171745152355,-0.821052631578946
"experience.694179d88301c400c4bbdb4d","experience","10","middle",13,2.57789473684211,-0.507692307692308
"experience.694179d88301c400c4bbdb4d","experience","20","extreme",17,7.94241486068112,-2.5
"experience.694179d88301c400c4bbdb4d","experience","20","middle",14,2.3993984962406,-0.571428571428572
"experience.6942e378d0c8a15ff6b1f81e","experience","2","extreme",20,7.38829787234043,-0.65
"experience.6942e378d0c8a15ff6b1f81e","experience","2","middle",10,1.39872340425532,4.3
"experience.6942e378d0c8a15ff6b1f81e","experience","10","extreme",25,8.29293617021277,0.808000000000001
"experience.6942e378d0c8a15ff6b1f81e","experience","10","middle",7,2.43282674772037,-0.942857142857143
"experience.6942e378d0c8a15ff6b1f81e","experience","20","extreme",20,7.65063829787234,0.95
"experience.6942e378d0c8a15ff6b1f81e","experience","20","middle",12,2.58333333333333,2.58333333333333
"experience.6945b7f9c69fe2317b25e4a2","experience","2","extreme",19,8.17225400457666,0.368421052631579
"experience.6945b7f9c69fe2317b25e4a2","experience","2","middle",11,2.38290513833992,-0.272727272727273
"experience.6945b7f9c69fe2317b25e4a2","experience","10","extreme",18,8.74142512077295,2.71111111111111
"experience.6945b7f9c69fe2317b25e4a2","experience","10","middle",13,2.33285953177258,-2.49230769230769
"experience.6945b7f9c69fe2317b25e4a2","experience","20","extreme",18,8.5286231884058,4.94444444444445
"experience.6945b7f9c69fe2317b25e4a2","experience","20","middle",13,2.67015050167224,-1.96153846153846
"experience.6957ec3547d1923f4fa00638","experience","2","extreme",17,7.90794743429287,-2.64705882352941
"experience.6957ec3547d1923f4fa00638","experience","2","middle",14,2.20501519756839,-2.21428571428571
"experience.6957ec3547d1923f4fa00638","experience","10","extreme",19,7.98762597984323,-0.305263157894735
"experience.6957ec3547d1923f4fa00638","experience","10","middle",13,2.33036006546645,-0.8
"experience.6957ec3547d1923f4fa00638","experience","20","extreme",19,8.29871220604703,0.973684210526316
"experience.6957ec3547d1923f4fa00638","experience","20","middle",12,1.86578014184397,-0.916666666666667
"experience.695c8ba574771ee1382bed66","experience","2","extreme",17,8.75977229601518,1.11764705882353
"experience.695c8ba574771ee1382bed66","experience","2","middle",15,3.38365591397849,-0.533333333333333
"experience.695c8ba574771ee1382bed66","experience","10","extreme",18,8.55555555555556,2.27777777777778
"experience.695c8ba574771ee1382bed66","experience","10","middle",13,2.38362282878412,-0.584615384615385
"experience.695c8ba574771ee1382bed66","experience","20","extreme",17,8.5831119544592,2.32352941176471
"experience.695c8ba574771ee1382bed66","experience","20","middle",13,1.724317617866,-1.42307692307692
