participant_id,trial,color,faceIdentity,fixationTime,exp_type,indexSelected,meanVal,array_values,array_length
testfinlebeforepilot,24,red,red,500,avg,14,21,"[17,25]",2
testfinlebeforepilot,25,red,red,400,avg,17,19,"[10,14,11,17,19,18,21,21,22,25,26,28]",12
testfinlebeforepilot,26,red,red,600,avg,24,38,"[30,32,34,36,40,42,44,46]",8
testfinlebeforepilot,27,red,red,400,avg,37,19,"[10,14,11,17,19,18,21,21,22,25,26,28]",12
testfinlebeforepilot,28,red,red,400,avg,16,33,"[27,29,31,35,37,39]",6
testfinlebeforepilot,29,red,red,500,avg,23,10,"[1,5,2,8,10,9,12,12,13,16,17,19]",12
testfinlebeforepilot,30,red,red,400,avg,18,38,"[34,42]",2
testfinlebeforepilot,31,red,red,600,avg,25,36,"[27,31,28,34,36,35,38,38,39,42,43,45]",12
testfinlebeforepilot,32,red,red,400,avg,17,38,"[29,33,30,36,38,37,40,40,41,44,45,47]",12
testfinlebeforepilot,33,red,red,500,avg,24,31,"[22,26,23,29,31,30,33,33,34,37,38,40]",12
testfinlebeforepilot,34,red,red,500,avg,31,40,"[34,36,38,42,44,46]",6
testfinlebeforepilot,35,red,red,400,avg,16,9,"[1,3,5,7,11,13,15,17]",8
testfinlebeforepilot,36,red,red,400,avg,29,10,"[2,4,6,8,12,14,16,18]",8
testfinlebeforepilot,37,red,red,400,avg,22,27,"[19,21,23,25,29,31,33,35]",8
testfinlebeforepilot,38,red,red,600,avg,26,29,"[25,33]",2
testfinlebeforepilot,39,red,red,400,avg,29,39,"[30,34,31,37,39,38,41,41,42,45,46,48]",12
testfinlebeforepilot,40,red,red,600,avg,32,20,"[16,24]",2
testfinlebeforepilot,41,red,red,600,avg,18,22,"[13,17,14,20,22,21,24,24,25,28,29,31]",12
testfinlebeforepilot,42,red,red,400,avg,17,27,"[19,21,23,25,29,31,33,35]",8
testfinlebeforepilot,43,red,red,400,avg,16,34,"[30,38]",2
testfinlebeforepilot,44,red,red,600,avg,27,24,"[18,20,22,26,28,30]",6
testfinlebeforepilot,45,red,red,600,avg,28,14,"[10,18]",2
testfinlebeforepilot,46,red,red,500,avg,25,30,"[24,26,28,32,34,36]",6
testfinlebeforepilot,47,red,red,400,avg,32,34,"[25,29,26,32,34,33,36,36,37,40,41,43]",12
testfinlebeforepilot,48,red,red,400,avg,23,35,"[27,29,31,33,37,39,41,43]",8
testfinlebeforepilot,49,red,red,500,avg,26,13,"[7,9,11,15,17,19]",6
testfinlebeforepilot,50,red,red,600,avg,22,16,"[10,12,14,18,20,22]",6
testfinlebeforepilot,51,red,red,500,avg,26,16,"[10,12,14,18,20,22]",6
testfinlebeforepilot,52,red,red,600,avg,19,26,"[20,22,24,28,30,32]",6
testfinlebeforepilot,53,red,red,500,avg,19,15,"[11,19]",2
testfinlebeforepilot,54,red,red,400,avg,23,30,"[26,34]",2
testfinlebeforepilot,55,red,red,600,avg,14,13,"[7,9,11,15,17,19]",6
testfinlebeforepilot,56,red,red,400,avg,17,40,"[36,44]",2
testfinlebeforepilot,57,red,red,600,avg,20,39,"[31,33,35,37,41,43,45,47]",8
testfinlebeforepilot,58,red,red,600,avg,23,26,"[18,20,22,24,28,30,32,34]",8
testfinlebeforepilot,59,red,red,400,avg,17,14,"[6,8,10,12,16,18,20,22]",8
testfinlebeforepilot,60,red,red,500,avg,23,30,"[26,34]",2
testfinlebeforepilot,61,red,red,400,avg,17,28,"[22,24,26,30,32,34]",6
testfinlebeforepilot,62,red,red,600,avg,14,22,"[14,16,18,20,24,26,28,30]",8
testfinlebeforepilot,63,red,red,500,avg,21,10,"[2,4,6,8,12,14,16,18]",8
testfinlebeforepilot,64,red,red,400,avg,15,25,"[19,21,23,27,29,31]",6
testfinlebeforepilot,65,red,red,600,avg,11,30,"[26,34]",2
testfinlebeforepilot,66,red,red,500,avg,25,31,"[25,27,29,33,35,37]",6
testfinlebeforepilot,67,red,red,600,avg,22,27,"[19,21,23,25,29,31,33,35]",8
testfinlebeforepilot,68,red,red,600,avg,24,24,"[20,28]",2
testfinlebeforepilot,69,blue,blue,500,avg,26,24,"[20,28]",2
testfinlebeforepilot,70,blue,blue,600,avg,25,18,"[9,13,10,16,18,17,20,20,21,24,25,27]",12
testfinlebeforepilot,71,blue,blue,600,avg,25,33,"[25,27,29,31,35,37,39,41]",8
testfinlebeforepilot,72,blue,blue,600,avg,26,31,"[22,26,23,29,31,30,33,33,34,37,38,40]",12
testfinlebeforepilot,73,blue,blue,500,avg,17,20,"[16,24]",2
testfinlebeforepilot,74,blue,blue,600,avg,27,25,"[21,29]",2
testfinlebeforepilot,75,blue,blue,500,avg,19,31,"[22,26,23,29,31,30,33,33,34,37,38,40]",12
testfinlebeforepilot,76,blue,blue,400,avg,14,15,"[9,11,13,17,19,21]",6
testfinlebeforepilot,77,blue,blue,500,avg,17,9,"[0,4,1,7,9,8,11,11,12,15,16,18]",12
testfinlebeforepilot,78,blue,blue,600,avg,15,18,"[10,12,14,16,20,22,24,26]",8
testfinlebeforepilot,79,blue,blue,600,avg,18,11,"[3,5,7,9,13,15,17,19]",8
testfinlebeforepilot,80,blue,blue,400,avg,13,12,"[4,6,8,10,14,16,18,20]",8
testfinlebeforepilot,81,blue,blue,500,avg,29,27,"[18,22,19,25,27,26,29,29,30,33,34,36]",12
testfinlebeforepilot,82,blue,blue,500,avg,14,14,"[8,10,12,16,18,20]",6
testfinlebeforepilot,83,blue,blue,500,avg,10,34,"[30,38]",2
testfinlebeforepilot,84,blue,blue,400,avg,11,27,"[21,23,25,29,31,33]",6
testfinlebeforepilot,85,blue,blue,400,avg,16,9,"[1,3,5,7,11,13,15,17]",8
testfinlebeforepilot,86,blue,blue,400,avg,24,20,"[12,14,16,18,22,24,26,28]",8
testfinlebeforepilot,87,blue,blue,400,avg,27,19,"[10,14,11,17,19,18,21,21,22,25,26,28]",12
testfinlebeforepilot,88,blue,blue,400,avg,25,36,"[28,30,32,34,38,40,42,44]",8
testfinlebeforepilot,89,blue,blue,600,avg,26,25,"[16,20,17,23,25,24,27,27,28,31,32,34]",12
testfinlebeforepilot,90,blue,blue,600,avg,15,12,"[8,16]",2
testfinlebeforepilot,91,blue,blue,400,avg,27,35,"[26,30,27,33,35,34,37,37,38,41,42,44]",12
testfinlebeforepilot,92,blue,blue,500,avg,28,41,"[37,45]",2
testfinlebeforepilot,93,blue,blue,600,avg,16,10,"[4,6,8,12,14,16]",6
testfinlebeforepilot,94,blue,blue,600,avg,27,9,"[3,5,7,11,13,15]",6
testfinlebeforepilot,95,blue,blue,400,avg,14,34,"[25,29,26,32,34,33,36,36,37,40,41,43]",12
testfinlebeforepilot,96,blue,blue,600,avg,19,23,"[15,17,19,21,25,27,29,31]",8
testfinlebeforepilot,97,blue,blue,600,avg,17,32,"[23,27,24,30,32,31,34,34,35,38,39,41]",12
testfinlebeforepilot,98,blue,blue,600,avg,12,19,"[15,23]",2
testfinlebeforepilot,99,blue,blue,500,avg,29,30,"[26,34]",2
testfinlebeforepilot,100,blue,blue,400,avg,17,11,"[3,5,7,9,13,15,17,19]",8
testfinlebeforepilot,101,blue,blue,400,avg,31,36,"[27,31,28,34,36,35,38,38,39,42,43,45]",12
testfinlebeforepilot,102,blue,blue,500,avg,17,36,"[27,31,28,34,36,35,38,38,39,42,43,45]",12
testfinlebeforepilot,103,blue,blue,400,avg,17,19,"[11,13,15,17,21,23,25,27]",8
testfinlebeforepilot,104,blue,blue,400,avg,18,32,"[26,28,30,34,36,38]",6
testfinlebeforepilot,105,blue,blue,400,avg,26,10,"[6,14]",2
testfinlebeforepilot,106,blue,blue,500,avg,30,28,"[24,32]",2
testfinlebeforepilot,107,blue,blue,400,avg,17,25,"[19,21,23,27,29,31]",6
testfinlebeforepilot,108,blue,blue,400,avg,26,41,"[33,35,37,39,43,45,47,49]",8
testfinlebeforepilot,109,blue,blue,600,avg,25,19,"[11,13,15,17,21,23,25,27]",8
testfinlebeforepilot,110,blue,blue,400,avg,23,20,"[14,16,18,22,24,26]",6
testfinlebeforepilot,111,blue,blue,500,avg,22,33,"[29,37]",2
testfinlebeforepilot,112,blue,blue,400,avg,20,36,"[30,32,34,38,40,42]",6
testfinlebeforepilot,113,blue,blue,400,avg,23,17,"[13,21]",2
testfinlebeforepilot,114,blue,blue,600,avg,19,38,"[32,34,36,40,42,44]",6
testfinlebeforepilot,115,blue,blue,600,avg,19,22,"[16,18,20,24,26,28]",6
testfinlebeforepilot,116,blue,blue,500,avg,21,23,"[17,19,21,25,27,29]",6
