"experiment","version","level","report","mean_objective","n"
"exp2","shift_removed","20 squares",19,19.9082125603865,207
"exp2","shift_removed","20 squares",20,20.2666666666667,225
"exp2","shift_removed","20 squares",21,21.5593220338983,236
"exp2","shift_removed","20 squares",22,22.3345864661654,266
"exp2","shift_removed","20 squares",23,23.1274900398406,251
"exp2","shift_removed","20 squares",24,24.3905109489051,274
"exp2","shift_removed","20 squares",25,25.2532188841202,233
"exp2","shift_removed","20 squares",26,25.9126984126984,252
"exp2","shift_removed","20 squares",27,27.152,250
"exp2","shift_removed","20 squares",28,27.3482142857143,224
"exp2","shift_removed","20 squares",29,28.8254716981132,212
"exp2","shift_removed","20 squares",30,29.6018099547511,221
"exp2","shift_removed","20 squares",31,29.8106796116505,206
"exp2","shift_removed","20 squares",32,31.2150537634409,186
"exp2","shift_removed","20 squares",33,30.8344370860927,151
"exp2","shift_removed","20 squares",34,32.0071942446043,139
"exp2","shift_removed","20 squares",35,32.1775700934579,107
"exp2","shift_removed","20 squares",36,32.3738317757009,107
"exp2","shift_removed","20 squares",37,32.6933333333333,75
"exp2","shift_removed","20 squares",38,33.0816326530612,49
"exp2","shift_removed","20 squares",39,33.4318181818182,44
"exp2","shift_removed","20 squares",40,32.0322580645161,31
"exp2","shift_removed","20 squares",41,33.7777777777778,27
"exp2","shift_removed","20 squares",42,33.0909090909091,22
"exp2","shift_removed","20 squares",43,33.7857142857143,14
"exp2","shift_removed","20 squares",44,33.75,4
"exp2","shift_removed","20 squares",45,34.4,5
"exp2","shift_removed","20 squares",46,35.1666666666667,6
"exp2","shift_removed","20 squares",47,36,1
"exp2","shift_removed","20 squares",51,36,1
"exp2","shift_removed","20 squares",52,30.5,2
