"participant_id","condition","variance_level","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"average.6998845b8b98b147215b19e5","average","7",9,10.829420970266,8.10954616588419,0.748843930635838
"average.699f3d1a77d51612aeaf5766","average","3",18,16.0545023696682,9.0506055818852,0.563742517425174
"average.699f3d1a77d51612aeaf5766","average","5",13,12.2683193583668,7.52263944586219,0.613176037085463
"average.699f3d1a77d51612aeaf5766","average","7",15,12.3014218009479,7.07668246445498,0.575273539836647
"average.699fc622b54af00bf1380eba","average","3",24,15.8104265402844,8.16259873617694,0.516279476418865
"average.699fc622b54af00bf1380eba","average","5",18,12.1055818852027,7.73359662980516,0.638845509711377
"average.699fc622b54af00bf1380eba","average","7",23,13.0684112919843,8.51889552853905,0.651869254663282
"average.69a30af34cf4575fd785090b","average","3",24,15.6901658767773,7.18513033175355,0.457938455729658
"average.69a30af34cf4575fd785090b","average","5",26,12.8093328472475,7.60935107546482,0.59404741575592
"average.69a30af34cf4575fd785090b","average","7",25,13.1495734597156,6.55143127962085,0.498223862522346
"average.69a4b67351c86f1665010c28","average","3",7,12.2426417803302,7.32569992821249,0.59837574762519
"average.69a4b67351c86f1665010c28","average","5",11,12.2640475102787,8.7054819552307,0.709837592192505
"average.69a4b67351c86f1665010c28","average","7",9,10.8782802903406,5.80670016750419,0.533788430939794
"average.69a54b53983c2fc21935a276","average","3",29,15.4802231237323,5.74041582150101,0.37082255052904
"average.69a54b53983c2fc21935a276","average","5",36,14.5751633986928,6.00411220043573,0.411941330343797
"average.69a54b53983c2fc21935a276","average","7",34,13.3910034602076,7.1427047289504,0.533395779500431
"average.69aa203bc67c0093e96b9875","average","3",13,13.5435175153485,8.44369808595161,0.623449416031145
"average.69aa203bc67c0093e96b9875","average","5",18,12.7704747000522,8.12576943140323,0.636293452064867
"average.69aa203bc67c0093e96b9875","average","7",19,11.9896219421794,7.40504077094144,0.617620873006059
"average.69ac80094c5494db959077d6","average","3",4,11.8562801932367,8.32041062801932,0.701772435570948
"average.69ac80094c5494db959077d6","average","5",3,11.1062801932367,9.31207729468599,0.838451500652458
"average.69ac80094c5494db959077d6","average","7",4,10.8937198067633,6.27958937198068,0.576441241685144
"average.69acffd5ce1304cfa474a22f","average","3",15,16.0775641025641,8.45615384615385,0.525959889956541
"average.69acffd5ce1304cfa474a22f","average","5",15,12.0557692307692,6.78282051282051,0.562620300951773
"average.69acffd5ce1304cfa474a22f","average","7",11,11.8033216783217,7.49615384615385,0.635088498852107
"average.69af386aa115c4cb66894fb8","average","3",11,13.3887619917771,6.7584285061672,0.504783676811792
"average.69af386aa115c4cb66894fb8","average","5",11,15.1973503883052,4.92338967565098,0.3239636877386
"average.69af386aa115c4cb66894fb8","average","7",12,15.9912060301508,6.8,0.42523371828109
"average.69b4b502fec38544c443c643","average","3",7,13.6466165413534,7.78482570061517,0.57045830202855
"average.69b4b502fec38544c443c643","average","5",11,11.8277511961722,8.3217050891692,0.703574580759047
"average.69b4b502fec38544c443c643","average","7",7,10.4135338345865,7.79446343130554,0.748493600262553
"average.69b702926fc53d9dd8eeaa52","average","3",8,14.125,7.6875,0.544247787610619
"average.69b702926fc53d9dd8eeaa52","average","5",11,13.6595197255575,8.06865351629503,0.590698185471212
"average.69b702926fc53d9dd8eeaa52","average","7",12,11.9591194968553,8.55919811320755,0.715704706810413
"average.69b885c83f7ae2b8458c6624","average","3",26,14.11852433281,7.41330455259027,0.525076444098516
"average.69b885c83f7ae2b8458c6624","average","5",32,13.8724489795918,5.77213010204082,0.416085877160721
"average.69b885c83f7ae2b8458c6624","average","7",34,14.3688475390156,6.13052220888355,0.426653716816008
"average.69b8c2e2a791bd09e0041dd7","average","3",17,14.2319327731092,5.78957983193277,0.406802078412848
"average.69b8c2e2a791bd09e0041dd7","average","5",14,13.1265306122449,6.37469387755102,0.485634328358209
"average.69b8c2e2a791bd09e0041dd7","average","7",23,13.3652173913043,5.51904761904762,0.412941103572203
"average.69b9174a05fa2db6d0a8b4ff","average","3",21,13.6761904761905,6.5262358276644,0.47719690940443
"average.69b9174a05fa2db6d0a8b4ff","average","5",23,13.0608695652174,5.99463768115942,0.458976919662672
