"participant_id","condition","variance_level","n_trials","r","z"
"experience.675758f40df8b09c8aa98ad0","experience","3",69,0.901935745348854,1.48250226816636
"experience.675758f40df8b09c8aa98ad0","experience","5",70,0.865306162751936,1.31408807512665
"experience.675758f40df8b09c8aa98ad0","experience","7",68,0.77262548829376,1.02680928196765
"experience.67df65cf111af9caf43e00a5","experience","3",69,0.739994803437092,0.950467894038749
"experience.67df65cf111af9caf43e00a5","experience","5",71,0.753965543768296,0.982081468129383
"experience.67df65cf111af9caf43e00a5","experience","7",71,0.620297605766049,0.725488672902837
"experience.68dc82cf2d34a90250ee5972","experience","3",68,0.864122551457985,1.30939618687363
"experience.68dc82cf2d34a90250ee5972","experience","5",66,0.773164005503755,1.02814676916874
"experience.68dc82cf2d34a90250ee5972","experience","7",68,0.720938275806399,0.909595969619794
"experience.697ed59824964096e537d7d3","experience","3",71,0.738082386123893,0.946253852039216
"experience.697ed59824964096e537d7d3","experience","5",71,0.636648268102672,0.752517183524803
"experience.697ed59824964096e537d7d3","experience","7",67,0.539103381315215,0.602890771279329
"experience.698ce63b43f959c040a1a38c","experience","3",71,0.824890064466956,1.17193052291069
"experience.698ce63b43f959c040a1a38c","experience","5",69,0.773641057134496,1.02933391247812
"experience.698ce63b43f959c040a1a38c","experience","7",69,0.56544610197154,0.64080306421538
"experience.698e495c1fc8060e7080c7b9","experience","3",69,0.822354640626109,1.16404775132177
"experience.698e495c1fc8060e7080c7b9","experience","5",69,0.848548868286457,1.25094660239225
"experience.698e495c1fc8060e7080c7b9","experience","7",69,0.734440394183319,0.938300390737985
"experience.699085db00ce46f1d7f46540","experience","3",72,0.880771392389864,1.3791972821014
"experience.699085db00ce46f1d7f46540","experience","5",70,0.825422023535359,1.17359749334674
"experience.699085db00ce46f1d7f46540","experience","7",71,0.780870131999233,1.0475964017085
"experience.6995ebe917abe5d36a3b17e0","experience","3",71,0.942715372551226,1.76190482207032
"experience.6995ebe917abe5d36a3b17e0","experience","5",71,0.93147500194416,1.66942031295176
"experience.6995ebe917abe5d36a3b17e0","experience","7",69,0.898863761410675,1.46627123056889
"experience.6997463b53dc974a895c3f7d","experience","3",69,0.789339298539561,1.06967646725571
"experience.6997463b53dc974a895c3f7d","experience","5",69,0.489247982773718,0.535071189377745
"experience.6997463b53dc974a895c3f7d","experience","7",72,0.693298317730002,0.854279008506357
"experience.69ab40ce103bf88603a63252","experience","3",68,0.843392910592949,1.23281153619472
"experience.69ab40ce103bf88603a63252","experience","5",70,0.68723241474983,0.842692232775781
"experience.69ab40ce103bf88603a63252","experience","7",69,0.752075888467296,0.977716944220437
"experience.69adbd35d535ed1bd0cdce42","experience","3",69,0.4872250379717,0.532415096747123
"experience.69adbd35d535ed1bd0cdce42","experience","5",71,0.469854413682315,0.509883488282957
"experience.69adbd35d535ed1bd0cdce42","experience","7",70,0.703254443270117,0.873710509041424
"experience.69b9a9800190f414ab589c05","experience","3",70,0.80624948705572,1.11621827609671
"experience.69b9a9800190f414ab589c05","experience","5",71,0.659874653577981,0.79259157649503
"experience.69b9a9800190f414ab589c05","experience","7",71,0.677359301723159,0.824218338359495
"experience.69b9bede6c5d94595aa6f31f","experience","3",71,0.896744919301558,1.45534602860867
"experience.69b9bede6c5d94595aa6f31f","experience","5",70,0.892645816334724,1.43479876808206
"experience.69b9bede6c5d94595aa6f31f","experience","7",71,0.844079888286707,1.23519597743334
"experience.69bf4d1a17c6fd5e56da4309","experience","3",70,0.863430607858084,1.30667081395163
"experience.69bf4d1a17c6fd5e56da4309","experience","5",70,0.756618124798509,0.988257003417324
"experience.69bf4d1a17c6fd5e56da4309","experience","7",69,0.59783967877852,0.689778488498785
