"participant_id","condition","array_length","n_trials","mean_abs_resp","mean_abs_obj","ratio"
"experience.647652cb5644044df439e1fb","experience","2",18,13.3333333333333,7.44444444444444,0.558333333333333
"experience.647652cb5644044df439e1fb","experience","10",10,12.8,8.1,0.6328125
"experience.647652cb5644044df439e1fb","experience","20",4,11.6702127659574,7.51968085106383,0.644348222424795
"experience.65a09ede5747bb3166d505a4","experience","2",4,12.5212765957447,9.08085106382979,0.725233644859813
"experience.65a09ede5747bb3166d505a4","experience","10",4,11.25,9.5,0.844444444444445
"experience.65cb708afe5755feaeec417f","experience","2",4,12.7021276595745,5.81329787234043,0.457663316582915
"experience.65cb708afe5755feaeec417f","experience","10",3,10.7659574468085,10.3578014184397,0.962088274044796
"experience.65cb708afe5755feaeec417f","experience","20",3,11.5673758865248,7.87553191489362,0.680839975475169
"experience.65ccfdf16bdcab83d5bd1163","experience","2",5,14.1376344086022,6.4,0.452692424703377
"experience.65ccfdf16bdcab83d5bd1163","experience","10",7,12.2089093701997,8.68571428571429,0.711424257674887
"experience.65ccfdf16bdcab83d5bd1163","experience","20",6,14.0125448028674,7.3,0.520961759815833
"experience.66045663fbc92e11eb7e557c","experience","2",5,12.7255319148936,7.43617021276596,0.584350443069721
"experience.66045663fbc92e11eb7e557c","experience","10",3,11.9751773049645,7.27872340425532,0.607817589576547
"experience.66045663fbc92e11eb7e557c","experience","20",2,12.5744680851064,8.96382978723404,0.712859560067682
"experience.663a6537d8be42a9bd890765","experience","2",5,12.8266666666667,9.908,0.772453222453222
"experience.663a6537d8be42a9bd890765","experience","10",7,10.9809523809524,8.69428571428572,0.791760624457936
"experience.663a6537d8be42a9bd890765","experience","20",3,11.762962962963,7.66222222222222,0.651385390428212
"experience.6648acc2d8f61a601c3a37ac","experience","2",10,12.2182795698925,6.4247311827957,0.525829446449001
"experience.6648acc2d8f61a601c3a37ac","experience","10",8,11.9260752688172,10.6440860215054,0.892505353319058
"experience.6648acc2d8f61a601c3a37ac","experience","20",6,12.5376344086022,5.54301075268817,0.442109777015437
"experience.666b836f18949a2e08b6c741","experience","2",2,12.0526315789474,11.4610526315789,0.950917030567686
"experience.666b836f18949a2e08b6c741","experience","20",1,12.0526315789474,8.96105263157895,0.743493449781659
"experience.66759eb2274a4f10deeba339","experience","2",3,12.9254901960784,7.25725490196078,0.561468446601942
"experience.66759eb2274a4f10deeba339","experience","10",11,13.151871657754,7.93497326203209,0.603334146539807
"experience.66759eb2274a4f10deeba339","experience","20",9,13.6915032679739,6.85869281045752,0.500945197632232
"experience.66c26b01a3d551a7d8bd342c","experience","2",11,15.2013685239492,8.20645161290322,0.539849527361584
"experience.66c26b01a3d551a7d8bd342c","experience","10",10,11.6860215053763,5.7894623655914,0.495417740154582
"experience.66c26b01a3d551a7d8bd342c","experience","20",10,14.4860215053763,7.4847311827957,0.516686460807601
"experience.66d88375799e00b593a8655f","experience","2",2,11.3956043956044,9.84395604395604,0.863837994214079
"experience.66d88375799e00b593a8655f","experience","10",1,16.3956043956044,11.543956043956,0.704088471849866
"experience.66d88375799e00b593a8655f","experience","20",1,11.3956043956044,8.84395604395604,0.776084860173578
"experience.66dbd5f3eec0242b9d2ce9f2","experience","2",3,15.0769230769231,10.5358974358974,0.698809523809524
"experience.66dbd5f3eec0242b9d2ce9f2","experience","10",3,11.4102564102564,9.8025641025641,0.859101123595506
"experience.66dbd5f3eec0242b9d2ce9f2","experience","20",3,11.9230769230769,8.63076923076923,0.723870967741935
"experience.66e0813b79955faf3b6017c3","experience","2",8,14.4327956989247,8.38387096774194,0.580890296144533
"experience.66e0813b79955faf3b6017c3","experience","10",3,12.4551971326165,7.85591397849463,0.63073381294964
"experience.66e0813b79955faf3b6017c3","experience","20",7,12.6620583717358,10.1046082949309,0.798022564600267
