"z","experiment","participant_id","condition","variance_level","n_trials","slope_fwd","slope_rev","r","bias","abs_error","sd_response","sd_objective","mean_rt"
0.737531209208435,"exp4","average.69ac80094c5494db959077d6","average","7",70,0.523009766203019,0.753228961328574,0.627651259029885,-3.81428571428571,5.27142857142857,5.21561995465421,6.25913824693167,2381.52857142857
1.25132290967699,"exp4","average.69acffd5ce1304cfa474a22f","average","3",71,1.28184761255663,0.561856123009335,0.848654187452015,0.197183098591549,4.14084507042254,9.57076786812391,6.33637894930021,1292.05633802817
1.01214595392819,"exp4","average.69acffd5ce1304cfa474a22f","average","5",70,0.968351564548033,0.606958671451671,0.766648145576718,-0.471428571428571,3.52857142857143,7.44588482506662,5.89493940248805,1312.87142857143
0.926302013436222,"exp4","average.69acffd5ce1304cfa474a22f","average","7",67,0.766129687917398,0.693413085526869,0.728865111534734,-1.37313432835821,3.97014925373134,6.55933499844996,6.24028870129671,1287.86567164179
0.629840430642279,"exp4","average.69af386aa115c4cb66894fb8","average","3",68,0.649925983977708,0.478977069905304,0.557942329870179,5.89705882352941,7.19117647058824,7.3975739325671,6.35059950990505,2229.33823529412
0.650670513144605,"exp4","average.69af386aa115c4cb66894fb8","average","5",66,0.771522103265334,0.424255690235454,0.572121178119412,4.54545454545455,7,8.15829693366262,6.04977411973099,2110.19696969697
0.224777357008023,"exp4","average.69af386aa115c4cb66894fb8","average","7",64,0.288851180224901,0.169189175156413,0.221066716004937,3.390625,7.890625,8.17769845275105,6.25864481502465,2134.90625
1.188849447366,"exp4","average.69b4b502fec38544c443c643","average","3",69,0.964626876839428,0.714543707795626,0.830221696425816,-0.173913043478261,2.89855072463768,6.79291165582575,5.84642909499725,1206.46376811594
1.10605497278701,"exp4","average.69b4b502fec38544c443c643","average","5",70,0.776444629633137,0.829767639557949,0.802663458479414,1.31428571428571,3.22857142857143,6.39655704492546,6.61255471940946,1292.05714285714
1.1589007038245,"exp4","average.69b4b502fec38544c443c643","average","7",70,0.729224164366759,0.923608728581509,0.820681304345174,1.47142857142857,3.01428571428571,5.65540837538188,6.36469298318358,1272.82857142857
0.929636022280256,"exp4","average.69b702926fc53d9dd8eeaa52","average","3",70,0.956910293491824,0.557543843428634,0.730424152701602,3.45714285714286,4.82857142857143,7.0188890369224,5.35762454701237,2449.77142857143
1.16229540839356,"exp4","average.69b702926fc53d9dd8eeaa52","average","5",70,0.973221562463616,0.693915064691721,0.821786531573935,4.42857142857143,5.25714285714286,7.23702522874494,6.1109310469739,2349.31428571429
1.0519828912072,"exp4","average.69b702926fc53d9dd8eeaa52","average","7",72,0.920600858369099,0.665245202558635,0.782576069466352,2.75,3.75,6.02751905144173,5.12381899824345,2336.95833333333
0.996682132429483,"exp4","average.69b885c83f7ae2b8458c6624","average","3",66,1.20209395455057,0.480744286960828,0.760197211939334,-3.84848484848485,6.33333333333333,10.4271588184721,6.59407447499785,1834.34848484848
0.954500893172841,"exp4","average.69b885c83f7ae2b8458c6624","average","5",66,1.33213495575221,0.413087199674944,0.741813924418237,-2.01515151515152,6.07575757575758,10.6847275708557,5.94990744477581,1681
0.671991900312575,"exp4","average.69b885c83f7ae2b8458c6624","average","7",64,1.04788174173853,0.328027809291746,0.586288625285625,-2.34375,7.875,11.5383999158916,6.45572143805123,1911.640625
0.597432188202055,"exp4","average.69b8c2e2a791bd09e0041dd7","average","3",68,0.823879131667939,0.347696982252607,0.53521984998862,-2.94117647058824,6.44117647058824,8.73399703036512,5.67390094094184,1331.10294117647
0.578086836303885,"exp4","average.69b8c2e2a791bd09e0041dd7","average","5",71,0.54445113467156,0.499082575650215,0.521273512282721,-2.04225352112676,5.90140845070423,7.34521018596857,7.03252003396855,1346.21126760563
0.307335548092817,"exp4","average.69b8c2e2a791bd09e0041dd7","average","7",71,0.448485457080074,0.198023546349377,0.298011209012543,1.12676056338028,7.07042253521127,8.78326101423985,5.83633246653751,1228.66197183099
1.07350825815009,"exp4","average.69b9174a05fa2db6d0a8b4ff","average","3",72,1.01981879701601,0.613179429984278,0.790779304636589,-9.41666666666667,9.55555555555556,8.53161982135941,6.61551680504321,1736.91666666667
